SalePrice,id
120032.25569078537,1461
152143.92731995156,1462
180980.3383766588,1463
196838.17268253682,1464
200286.3595949886,1465
170843.69680258195,1466
179107.0116265767,1467
160365.75094966925,1468
195159.68561199718,1469
119315.21852000873,1470
188880.29570668918,1471
98229.43460337086,1472
95587.64513929884,1473
144847.88664623245,1474
110223.75535564848,1475
357936.9808978061,1476
248400.12048786145,1477
297542.61077080853,1478
299720.6949595178,1479
471119.2472513503,1480
323113.1239839734,1481
212423.65823461,1482
179392.70204542857,1483
161575.60298810707,1484
194827.78985848694,1485
194144.59239440373,1486
337648.8521233699,1487
238592.8818782268,1488
191341.11958383615,1489
236136.84563457355,1490
196100.57524378167,1491
92707.24449980095,1492
190336.62135703972,1493
297567.1390290009,1494
290734.3298801242,1495
234877.63841729335,1496
179582.59024776128,1497
169974.66373758367,1498
164253.8754732111,1499
155933.74401698218,1500
173649.31721497522,1501
145675.2380377159,1502
287832.5797660346,1503
242210.98129331094,1504
225668.86708496494,1505
187850.85288099333,1506
244795.77793074716,1507
202199.56602922265,1508
162652.90271937635,1509
142974.38832872608,1510
149574.45759950732,1511
176546.70079764695,1512
153127.91075979767,1513
154576.83660506018,1514
194755.70187016678,1515
156666.5169157245,1516
170192.17376082286,1517
131825.4923392405,1518
209172.37114235727,1519
126372.87751344437,1520
129458.53145446915,1521
178963.12316101108,1522
110090.9722746768,1523
126318.22307193022,1524
118916.8122808858,1525
111702.26350701414,1526
108528.78585285216,1527
138942.54143617547,1528
149740.64561706956,1529
186132.99955899917,1530
106583.88065197523,1531
98558.88318418415,1532
144466.2160152351,1533
127520.97976933596,1534
147224.17912083134,1535
106765.92167809793,1536
62933.824090023234,1537
147613.10299152456,1538
193644.2078755776,1539
96618.50007188004,1540
138278.8317925191,1541
140033.91579187824,1542
183318.98625252594,1543
87244.24910135951,1544
117112.40972550912,1545
137281.15973181944,1546
128029.34156526468,1547
141004.15957078215,1548
122149.54478922827,1549
134354.06992841,1550
107590.72348717666,1551
134622.746259519,1552
146488.81484748982,1553
116423.53798238964,1554
159403.15915188295,1555
86138.21284922474,1556
105491.22362600928,1557
100126.73222057146,1558
63701.4745393772,1559
134511.8239354202,1560
127348.45586040025,1561
130609.74397246278,1562
117783.32440437202,1563
154581.24535272244,1564
150919.41145021474,1565
238560.75986616072,1566
77126.73016511004,1567
231985.95663959856,1568
125766.59558071785,1569
140623.8894256089,1570
123454.42998296492,1571
140990.04898571715,1572
232140.85461692544,1573
119258.76563512323,1574
228980.96786522074,1575
246467.09350474452,1576
179843.55970327253,1577
149715.407666424,1578
143772.0350325317,1579
197086.70038001062,1580
154888.3602269897,1581
125006.56378702876,1582
288118.7423676483,1583
216093.61633786408,1584
134830.1509262593,1585
65387.042604936425,1586
106232.08892153231,1587
151476.0349509392,1588
96549.23028237252,1589
133545.08562292362,1590
90698.27148753408,1591
114757.30746130983,1592
126832.57414679442,1593
123133.23148784206,1594
106784.425180187,1595
218273.4397612756,1596
194995.69018351406,1597
230966.83232526272,1598
169430.3589195538,1599
160435.7152500937,1600
67498.98419084627,1601
117971.86400277774,1602
71037.27285006188,1603
258238.75462954075,1604
242426.5846072304,1605
168506.34353626258,1606
175856.42308952587,1607
215596.70788274013,1608
182695.68644651675,1609
151034.9082430078,1610
137943.2649492188,1611
171934.1815766912,1612
163511.5574471144,1613
129112.06600471388,1614
95218.02577684053,1615
78935.91015472707,1616
95635.46590012654,1617
124969.24677340388,1618
139287.89427247632,1619
149236.8470235074,1620
138672.29995558455,1621
142790.29868445935,1622
259428.1153735904,1623
209194.34165107823,1624
119175.95804276467,1625
171976.7375060114,1626
191834.64566897685,1627
281320.73898046877,1628
184215.14237504668,1629
343672.03706694336,1630
231745.46107757985,1631
245904.9572429522,1632
176708.4084679912,1633
184855.3846720713,1634
175326.1557090326,1635
152542.4871585812,1636
199933.72643824507,1637
179212.35446256012,1638
191789.45181270875,1639
250339.94024142195,1640
184081.5236101277,1641
241833.69965383224,1642
212956.27013924107,1643
234474.6524365675,1644
196477.53447690897,1645
158689.1768825507,1646
161719.1004323504,1647
129275.81382689536,1648
140211.29909627902,1649
113458.60818162943,1650
120828.54068581744,1651
98111.97148207256,1652
100474.03047450296,1653
144028.5726201323,1654
134682.77808427246,1655
139587.03113276899,1656
146328.8362048829,1657
143159.91921365572,1658
117111.83132475126,1659
156096.05680212844,1660
414932.9686825201,1661
402296.93165003636,1662
375580.04390722356,1663
445937.61720002675,1664
307124.61486010527,1665
335921.6840598748,1666
381390.72323874274,1667
350387.5204889586,1668
316822.6076166937,1669
353657.50248520204,1670
260456.3122533499,1671
416517.8928986496,1672
287916.0943567944,1673
240351.47475887192,1674
195117.85042178628,1675
194000.14797781405,1676
218153.59233058916,1677
436631.8477369953,1678
386496.11282200826,1679
326534.0067193744,1680
251193.36783162248,1681
321655.2615129679,1682
182883.16914079714,1683
176856.12488374746,1684
176067.3737819321,1685
167455.90601731243,1686
176041.60933957747,1687
189255.47096835249,1688
196161.82006354613,1689
199533.81540520777,1690
188728.5366220189,1691
269079.73780294583,1692
172142.38281100406,1693
184197.2397080619,1694
169572.7053861324,1695
265961.34900664876,1696
174818.0758366577,1697
348187.02413019264,1698
310509.45789144444,1699
254484.0459779628,1700
275278.02297636564,1701
237304.9760675314,1702
238831.32486937547,1703
273368.50968094985,1704
241656.14521233624,1705
341320.65002489043,1706
212089.5956143525,1707
200742.61669094683,1708
266083.2391495146,1709
217992.3244595713,1710
275535.2301106445,1711
252036.2814118481,1712
277164.40475373773,1713
222257.69724670923,1714
209314.42547659366,1715
183985.0466945669,1716
178382.0567637959,1717
137028.1342324104,1718
210098.71997937807,1719
243763.1586717899,1720
164816.71224631747,1721
126394.32075256533,1722
155693.5899681596,1723
203298.8588714153,1724
236705.244965647,1725
185958.95491726513,1726
150623.64666637607,1727
176573.02239916156,1728
168744.03329261494,1729
159102.32039943236,1730
120712.31195403628,1731
124651.60433257691,1732
113516.25884369835,1733
121233.25987803227,1734
125532.85728355704,1735
107450.34927945686,1736
296970.14146151044,1737
253167.19426718072,1738
238652.95607790913,1739
203972.43944834766,1740
185096.99477351288,1741
171861.12813983083,1742
180093.12441118128,1743
312856.8818000334,1744
219371.06166396322,1745
187952.7010758945,1746
215833.18217376224,1747
215324.71072630558,1748
143026.10859814117,1749
124627.21622468518,1750
253057.31661571126,1751
115511.2513065445,1752
150923.9585169861,1753
194765.1239953621,1754
163637.67277431613,1755
124533.19984559047,1756
120880.73189440013,1757
146792.02765221457,1758
162557.83586211596,1759
165993.16740553748,1760
146760.75016620773,1761
178173.66827703186,1762
188626.97598624704,1763
113124.8290625158,1764
165640.04818111885,1765
191002.83029906274,1766
221826.8197744166,1767
140410.82329727372,1768
174887.8272452332,1769
154342.14564201812,1770
125226.51988159909,1771
130006.38735090542,1772
126235.44374716426,1773
140715.05648019302,1774
141869.944270237,1775
130996.4199095689,1776
107912.61811404528,1777
139026.8812639109,1778
117672.9544409332,1779
180842.80313493172,1780
126864.36460808756,1781
86075.52053566292,1782
141977.2338572995,1783
107351.52440463705,1784
126119.44536960623,1785
139979.25094046126,1786
167239.98732261514,1787
60411.38887503741,1788
100307.93288018028,1789
77447.14255520233,1790
180100.06201599492,1791
159540.8063554116,1792
128426.81446561636,1793
155799.5466570119,1794
133197.1601373374,1795
134185.89888400948,1796
115913.02581946003,1797
120764.94671490564,1798
109940.75090272016,1799
134089.67639475857,1800
126069.21767563115,1801
146011.13440982433,1802
149205.2032864777,1803
135342.96556914004,1804
136642.41879318198,1805
125532.38126177467,1806
139435.05592751905,1807
127778.3963973615,1808
124691.01937008508,1809
137768.77218095458,1810
95677.5204402683,1811
98616.49540334549,1812
123061.7114042735,1813
94969.41746691981,1814
53816.54455380935,1815
99692.03617284841,1816
104728.690200775,1817
141744.0957825757,1818
125731.97183049147,1819
51503.700263995175,1820
119811.1833393022,1821
151437.35294908998,1822
44329.54722253482,1823
129938.85069631421,1824
139793.35939419258,1825
104329.56795400126,1826
101333.45942431828,1827
136849.79165385995,1828
128816.24491796392,1829
137329.93127302904,1830
145329.667691726,1831
73949.68032951764,1832
142243.19826239353,1833
116397.80929892606,1834
117094.2757914712,1835
123857.88910456299,1836
86545.08830177614,1837
122732.96581108423,1838
99095.40029536352,1839
141314.9290256626,1840
134247.84450040545,1841
91000.44046928595,1842
127512.63985324539,1843
146638.63731834726,1844
143879.0854522279,1845
157068.7587028084,1846
169021.33871006742,1847
52502.075296302886,1848
112855.62504645572,1849
115949.49120795458,1850
150326.6182042578,1851
125171.0386351551,1852
119750.16574973516,1853
163287.9428031989,1854
151036.66879728876,1855
224045.56495626646,1856
131834.15846139519,1857
135233.78700836946,1858
120498.32129984615,1859
145841.365857082,1860
119845.93135254587,1861
322883.16249962605,1862
300844.2017477203,1863
300930.1816921977,1864
343128.28995148774,1865
330298.25274663995,1866
227949.05606940982,1867
284823.4234707024,1868
202829.3644461412,1869
226184.1662553084,1870
259527.06186263944,1871
175632.39873659413,1872
233591.56345721486,1873
155508.38687774003,1874
198277.71312763734,1875
199663.72260343912,1876
210308.5467845287,1877
207435.52416699307,1878
128012.77041477585,1879
132150.88266732692,1880
244451.32288071312,1881
241714.07468051277,1882
186306.2380594832,1883
203478.97943982657,1884
240002.7247841877,1885
287512.5330869567,1886
215408.85051737982,1887
269642.94121665775,1888
169064.18255399424,1889
113555.43830478047,1890
136159.71478804015,1891
96008.65652321912,1892
125715.94306601716,1893
122309.4736817724,1894
132035.2865702656,1895
127613.24305211655,1896
116086.37304597445,1897
108790.21577229517,1898
165214.392486909,1899
157453.06646804465,1900
171302.99406598604,1901
155203.63232655503,1902
221037.30235005252,1903
144537.45635659999,1904
200457.87719485044,1905
155877.39199094253,1906
208513.94779005123,1907
110029.75047305725,1908
131726.4737060723,1909
119512.64435604958,1910
223381.8890252726,1911
