SalePrice,id
120528.9609375,1461
156569.953125,1462
186196.890625,1463
192304.5,1464
185912.640625,1465
172783.78125,1466
174527.0,1467
164243.96875,1468
188704.984375,1469
122438.5859375,1470
194368.078125,1471
93912.5078125,1472
98586.0703125,1473
152861.484375,1474
126521.640625,1475
386708.8125,1476
260488.0,1477
282478.71875,1478
297534.15625,1479
490865.5625,1480
334656.34375,1481
204372.796875,1482
167443.3125,1483
167385.359375,1484
177663.328125,1485
188838.921875,1486
348995.5625,1487
237305.90625,1488
203666.328125,1489
211634.34375,1490
190693.1875,1491
92960.2109375,1492
187332.375,1493
309768.375,1494
303790.78125,1495
239096.203125,1496
178588.125,1497
158780.390625,1498
154635.5,1499
139373.8125,1500
178041.90625,1501
144797.109375,1502
300410.75,1503
243787.09375,1504
225284.9375,1505
189602.96875,1506
250111.84375,1507
205650.09375,1508
169025.09375,1509
145564.15625,1510
141991.1875,1511
170341.859375,1512
149215.375,1513
157304.234375,1514
208157.609375,1515
162969.375,1516
160753.046875,1517
135105.921875,1518
209162.125,1519
132347.359375,1520
132656.578125,1521
176572.984375,1522
110292.984375,1523
123085.1953125,1524
125822.296875,1525
120842.9375,1526
103602.015625,1527
130937.7578125,1528
149647.890625,1529
176948.40625,1530
103538.2109375,1531
98285.9453125,1532
136022.9375,1533
125956.28125,1534
149525.484375,1535
104786.078125,1536
73393.1796875,1537
145688.1875,1538
184889.953125,1539
84566.3515625,1540
140470.5625,1541
138064.90625,1542
215978.125,1543
76106.890625,1544
107621.8828125,1545
126312.953125,1546
127286.40625,1547
129254.640625,1548
110322.546875,1549
140822.515625,1550
114214.53125,1551
143671.515625,1552
155705.421875,1553
118819.8671875,1554
164386.40625,1555
82796.40625,1556
106973.2265625,1557
87095.7578125,1558
62940.625,1559
133608.0625,1560
137708.140625,1561
127782.3984375,1562
118475.2109375,1563
157090.453125,1564
151103.0625,1565
234526.875,1566
73428.328125,1567
226011.0,1568
136071.859375,1569
133170.453125,1570
122397.9609375,1571
146619.546875,1572
256234.359375,1573
114921.0078125,1574
225468.703125,1575
222033.46875,1576
191911.703125,1577
144622.53125,1578
146390.40625,1579
195843.96875,1580
145415.96875,1581
128491.65625,1582
327884.40625,1583
216403.0625,1584
141464.3125,1585
74377.046875,1586
99874.2109375,1587
149956.765625,1588
97096.59375,1589
135317.40625,1590
97978.3203125,1591
111853.2890625,1592
131113.953125,1593
125762.3203125,1594
110448.6640625,1595
240289.890625,1596
187581.765625,1597
215695.09375,1598
185937.640625,1599
172587.796875,1600
73494.671875,1601
113690.828125,1602
72679.234375,1603
268346.53125,1604
249322.609375,1605
169506.953125,1606
162857.8125,1607
210567.125,1608
196224.78125,1609
148025.078125,1610
139178.5625,1611
162606.5625,1612
152766.90625,1613
123478.125,1614
87030.828125,1615
73452.90625,1616
94158.4140625,1617
123944.5,1618
143409.09375,1619
164746.90625,1620
138400.9375,1621
136984.0625,1622
268844.5,1623
210045.65625,1624
127791.90625,1625
164176.46875,1626
185424.828125,1627
274669.59375,1628
184716.890625,1629
350659.34375,1630
224869.796875,1631
238506.359375,1632
165104.578125,1633
186395.171875,1634
182391.53125,1635
152725.96875,1636
195669.78125,1637
190544.65625,1638
185271.5625,1639
253118.75,1640
182594.109375,1641
221322.0625,1642
229395.53125,1643
225144.6875,1644
195279.234375,1645
157399.96875,1646
165639.0625,1647
133456.890625,1648
133732.34375,1649
118061.15625,1650
120737.6484375,1651
95394.34375,1652
95908.375,1653
153463.140625,1654
155586.8125,1655
145465.484375,1656
152422.15625,1657
142240.015625,1658
131836.546875,1659
152767.625,1660
437274.8125,1661
441514.625,1662
399002.96875,1663
238055.734375,1664
293818.28125,1665
319576.5,1666
364316.96875,1667
324514.09375,1668
302499.375,1669
365543.0625,1670
246455.046875,1671
445117.53125,1672
299248.40625,1673
247481.703125,1674
176858.3125,1675
176693.265625,1676
212857.734375,1677
445544.34375,1678
378211.375,1679
336239.875,1680
254321.5625,1681
316007.5625,1682
172008.09375,1683
177753.65625,1684
174227.8125,1685
169515.515625,1686
166049.328125,1687
188746.90625,1688
198741.671875,1689
201855.8125,1690
179776.609375,1691
278598.34375,1692
165260.53125,1693
186515.90625,1694
169382.53125,1695
302695.59375,1696
174286.984375,1697
389853.34375,1698
312105.03125,1699
235070.5625,1700
275266.4375,1701
247715.71875,1702
258234.6875,1703
279765.3125,1704
234484.15625,1705
395557.09375,1706
217894.515625,1707
197794.171875,1708
296468.3125,1709
217055.375,1710
253970.84375,1711
281152.375,1712
270062.53125,1713
220801.96875,1714
204133.40625,1715
187684.46875,1716
177976.546875,1717
136080.296875,1718
202573.40625,1719
252275.28125,1720
172686.265625,1721
130376.9140625,1722
154142.546875,1723
211511.0625,1724
234898.90625,1725
177917.65625,1726
147721.875,1727
182261.125,1728
162496.1875,1729
160548.0625,1730
125871.265625,1731
129385.7421875,1732
117844.8359375,1733
117572.171875,1734
130014.2265625,1735
118135.6015625,1736
315679.5625,1737
213560.25,1738
270321.5,1739
212584.265625,1740
190543.203125,1741
174130.8125,1742
177939.21875,1743
293362.46875,1744
213506.890625,1745
187801.5625,1746
218885.6875,1747
220522.296875,1748
146952.015625,1749
128076.5546875,1750
238399.46875,1751
121636.8125,1752
150169.71875,1753
207864.40625,1754
161624.046875,1755
128112.5859375,1756
120850.4296875,1757
143629.046875,1758
164384.6875,1759
165336.515625,1760
139652.015625,1761
178442.5625,1762
178182.546875,1763
117811.578125,1764
151626.046875,1765
181555.5625,1766
217887.453125,1767
144422.546875,1768
182419.53125,1769
144669.296875,1770
129800.640625,1771
129817.84375,1772
138363.984375,1773
140432.515625,1774
142194.71875,1775
122898.8125,1776
112877.6328125,1777
137332.53125,1778
115387.3046875,1779
185636.96875,1780
127562.8671875,1781
94961.0078125,1782
139173.90625,1783
103958.6171875,1784
119949.7578125,1785
155638.3125,1786
162608.890625,1787
57086.64453125,1788
100492.46875,1789
79527.6484375,1790
176070.71875,1791
149392.640625,1792
132297.640625,1793
146985.234375,1794
133082.21875,1795
125168.4765625,1796
109639.421875,1797
126938.8515625,1798
112560.625,1799
128747.78125,1800
122030.5859375,1801
143222.53125,1802
152234.171875,1803
141349.828125,1804
140919.921875,1805
114756.1875,1806
135883.6875,1807
126212.5234375,1808
114751.9140625,1809
151515.765625,1810
90767.1953125,1811
91136.1015625,1812
120182.890625,1813
96354.5703125,1814
54082.9375,1815
89370.6171875,1816
102952.84375,1817
134927.71875,1818
129520.9296875,1819
47509.1953125,1820
111211.0546875,1821
150780.90625,1822
37586.171875,1823
129947.4140625,1824
132471.75,1825
100714.3828125,1826
106754.015625,1827
135427.265625,1828
114806.6484375,1829
132924.421875,1830
162858.59375,1831
78311.921875,1832
141947.453125,1833
123604.0703125,1834
135408.28125,1835
126050.015625,1836
87113.1171875,1837
115968.8046875,1838
85221.1640625,1839
152266.25,1840
132792.90625,1841
78141.3046875,1842
130205.5625,1843
137926.71875,1844
140350.4375,1845
152896.046875,1846
152759.1875,1847
56196.4375,1848
115880.140625,1849
121017.4375,1850
157781.40625,1851
130105.390625,1852
126327.046875,1853
175926.203125,1854
139173.78125,1855
224298.578125,1856
151880.90625,1857
141429.515625,1858
130509.2734375,1859
143289.890625,1860
130509.2734375,1861
343281.28125,1862
333892.8125,1863
333892.8125,1864
342850.71875,1865
333237.5,1866
246589.046875,1867
297006.84375,1868
196321.1875,1869
