SalePrice,id
120357.68414175788,1461
155043.738946535,1462
184398.07640682202,1463
193867.82638298685,1464
190869.09099719435,1465
172114.78849873517,1466
176106.31287231093,1467
162906.6479567825,1468
190930.73924659385,1469
121361.5605349168,1470
192475.74111114282,1471
95401.10561484771,1472
97552.13160784011,1473
150098.17508275257,1474
120901.68045668912,1475
376787.47913501936,1476
256319.76029753842,1477
287673.15592312365,1478
298288.13296017854,1479
484056.4707655518,1480
330675.9201776632,1481
207148.9515194776,1482
171563.79380876847,1483
165381.99389137313,1484
183582.1065514179,1485
190668.46855194957,1486
345082.9010554724,1487
237749.68165520753,1488
199416.24894054694,1489
220083.4735754995,1490
192557.80746552817,1491
92872.98200693566,1492
188368.31636234128,1493
305561.0498268106,1494
299288.55690909456,1495
237641.52739066147,1496
178931.044455047,1497
162640.4853405461,1498
157952.18267934004,1499
145084.1289983128,1500
176527.2221269311,1501
145099.91276623824,1502
296073.4415680292,1503
243243.610467521,1504
225417.3241833931,1505
188998.79126823047,1506
248278.7084459473,1507
204460.25364154228,1508
166827.78353469874,1509
144671.129865509,1510
144606.10539530424,1511
172481.45528582652,1512
150564.5208169561,1513
156363.74982609833,1514
203536.26384531613,1515
160795.9760646895,1516
164007.91875373202,1517
133974.73469672084,1518
209165.65505447664,1519
130287.19025248082,1520
131553.80017826523,1521
177397.16760401244,1522
110223.32193200062,1523
124200.02863202334,1524
123441.09690720201,1525
117690.97967106091,1526
105300.89733072488,1527
133698.0273540691,1528
149679.8755091188,1529
180115.50644814625,1530
104588.44443279319,1531
98380.06417719711,1532
138934.41177249487,1533
126495.83407994342,1534
148731.9278757177,1535
105468.77835343895,1536
69786.50615173214,1537
146351.94728694813,1538
187908.66341075953,1539
88722.26430280347,1540
139714.7905965583,1541
138743.87047780282,1542
204716.35369160376,1543
79947.35994066276,1544
110894.48065696436,1545
130095.0887545067,1546
127542.59097616885,1547
133306.2003638473,1548
114400.82060350545,1549
138592.01441496896,1550
111930.4597423454,1551
140551.25194293758,1552
152527.28367585855,1553
117993.5462331516,1554
162668.04531638205,1555
83948.75355522835,1556
106462.1905957144,1557
91589.19813909792,1558
63202.98707850291,1559
133919.7016803173,1560
134135.83230100007,1561
128757.34625128027,1562
118236.63018254208,1563
156225.2047552491,1564
151039.73199253096,1565
235917.8703202278,1566
74703.63762428364,1567
228071.33310848224,1568
132518.3154211527,1569
135740.59912844273,1570
122762.25845317755,1571
144678.33760822142,1572
247926.25024506048,1573
116416.78421685283,1574
226679.83105266234,1575
230458.85080443777,1576
187750.27031793882,1577
146378.69755199965,1578
145487.516794623,1579
196272.50040043468,1580
148682.31212029816,1581
127289.89753432026,1582
314172.1021634132,1583
216296.35436758242,1584
139176.66788405494,1585
71277.04634545221,1586
102066.5806356577,1587
150480.65025247904,1588
96907.84947775776,1589
134706.25689583574,1590
95467.95474246865,1591
112854.67734387839,1592
129637.61446872221,1593
124855.73910410501,1594
109185.13112355585,1595
232698.00953513815,1596
190138.28998784968,1597
220961.20767142682,1598
180245.47007463063,1599
168397.41972524783,1600
71427.19282442975,1601
115167.04618091474,1602
72113.04175594806,1603
264861.08241535886,1604
246944.67195507945,1605
169161.91587457331,1606
167340.09201362962,1607
212301.46136581554,1608
191559.5733166868,1609
149062.95071418374,1610
138752.5963456358,1611
