SalePrice,id
120129.31638285173,1461
153008.78540649835,1462
181999.667865918,1463
195952.2849978026,1464
197477.7032122035,1465
171222.79686163203,1466
178212.06857705885,1467
161123.56528457583,1468
193898.42412746898,1469
119925.53447730588,1470
189952.62379058325,1471
97385.89877839465,1472
96173.54601725194,1473
146413.76269308932,1474
113408.40023227464,1475
363559.0685025451,1476
250762.12819425634,1477
294599.0955914552,1478
299293.4456570833,1479
474977.7286612876,1480
325368.69916454755,1481
210850.50276419768,1482
177057.7675850431,1483
162710.8451215373,1484
191473.81632830846,1485
193107.85630871565,1486
339866.0295461023,1487
238341.40563298418,1488
193749.4988300262,1489
231349.0034469988,1490
195043.96090914906,1491
92756.67611514157,1492
189749.588439213,1493
299951.29334589146,1494
293285.5911212206,1495
235701.9623490435,1496
179388.27430135966,1497
167787.27829460753,1498
162374.42494971008,1499
152697.8960481466,1500
174507.64199408924,1501
145503.65062122256,1502
290290.3870962347,1503
242518.9634867157,1504
225593.8501779172,1505
188193.22519878772,1506
245834.5514780437,1507
202873.81058026533,1508
163898.0469976304,1509
143480.43843618763,1510
148092.6730057099,1511
175334.26155234524,1512
152363.39362498088,1513
155109.78084422945,1514
197374.4685036543,1515
157898.11081760877,1516
168347.74792537472,1517
132466.496844432,1518
209170.3722104455,1519
127540.30850578858,1520
130083.43999928552,1521
178496.08899269567,1522
110130.44909133477,1523
125686.48217263781,1524
120266.16231472132,1525
113488.37444080878,1526
107566.08465710806,1527
137378.38934699463,1528
149722.52202127723,1529
184338.3119206746,1530
105988.75185360076,1531
98505.55209054326,1532
142816.38267748803,1533
127215.23655111801,1534
147673.86296000797,1535
106379.05704344086,1536
64977.60745300001,1537
147236.9720549623,1538
191933.60915635552,1539
94263.48389404142,1540
138707.1051419694,1541
139649.16783362327,1542
189700.66251999213,1543
85067.9850438381,1544
115257.94054333349,1545
135137.94797926565,1546
127884.17061106066,1547
138708.27871356037,1548
119838.52411651268,1549
135618.0232182609,1550
108885.03106547259,1551
136390.89906477102,1552
148289.76477491995,1553
116891.78756485373,1554
160376.90131114144,1555
85485.21858199117,1556
105780.81191083361,1557
97580.45125685347,1558
63552.80318317346,1559
134335.2310040737,1560
129372.76495233353,1561
130057.27797173729,1562
117918.52381134818,1563
155071.55198099796,1564
150955.3017325722,1565
237772.53074719827,1566
76404.05549832848,1567
230818.44131562527,1568
127780.26853477299,1569
139167.47218511638,1570
123247.99628658096,1571
142090.06900251668,1572
236848.78703014113,1573
118411.16056848996,1574
228294.6708937121,1575
241692.71437702145,1576
182201.7049606072,1577
148720.25131924916,1578
144283.67460412034,1579
196843.86942393094,1580
153037.43531194574,1581
125687.56299674728,1582
295889.05088129744,1583
216154.08727435902,1584
136126.4854794615,1585
67143.7116550135,1586
104989.74609257629,1587
151179.16829745108,1588
96656.1871928931,1589
133891.40280903337,1590
92120.81171680184,1591
114189.85781279957,1592
127669.16813535182,1593
123646.9654616617,1594
107500.42835079701,1595
222575.50662365564,1596
193546.99434664924,1597
227982.70331666252,1598
172655.92105955476,1599
162810.26191099492,1600
68670.55669450274,1601
117135.34213046772,1602
71358.11761283714,1603
260213.84074000406,1604
243774.09133268538,1605
168701.8701135877,1606
173316.4646984691,1607
214613.9202702363,1608
185339.30648893586,1609
150446.78083309537,1610
138184.64668148351,1611
170111.54462348716,1612
161412.03068661503,1613
128011.1817665442,1614
93618.23075704841,1615
77864.51966472293,1616
95346.84781026703,1617
124769.0111206626,1618
140093.18890817062,1619
152267.550721141,1620
138619.27573653354,1621
141655.74710064256,1622
261268.10001323366,1623
209360.6942074049,1624
120859.53691300031,1625
170452.54903500917,1626
190582.15424694977,1627
280021.0948513829,1628
184313.18863868696,1629
345037.3742923682,1630
230401.94780487745,1631
244459.26090129773,1632
174440.99603746418,1633
185156.2667620114,1634
176706.74839735383,1635
152578.34298140154,1636
199100.54587703626,1637
181426.71434846788,1638
190515.84547789782,1639
250882.9260563165,1640
183790.8824575022,1641
237825.68560509488,1642
216168.54511921693,1643
232651.55646835887,1644
196243.3883273262,1645
158437.26408653505,1646
162485.07393802618,1647
130092.80997566292,1648
138945.2975846498,1649
114357.9575302981,1650
120810.78307246086,1651
97580.9423697351,1652
99581.89276235152,1653
145872.11302769266,1654
138767.47796651232,1655
140735.69854073366,1656
147519.48764329654,1657
142980.17175416264,1658
119989.07625446939,1659
155445.67532750277,1660
419298.62808866554,1661
409960.16447416716,1662
380156.94759417407,1663
405317.026725237,1664
304524.5279406019,1665
332727.8003930027,1666
378054.4777495631,1667
345331.79980074253,1668
314023.81566501217,1669
355979.9717373752,1670
257720.43581986486,1671
422106.33561170084,1672
290130.4555888001,1673
241744.7427118797,1674
191549.89751968437,1675
190618.34535571243,1676
217118.77467511484,1677
438373.3817100824,1678
384877.259328771,1679
328430.56206946785,1680
